Hoy, 5/26/2026 2:38:25 PM;\\VBoxSvr\machine_malware\windows_pingback_reverse_tcp.exe;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Hash;Archivo;\\VBoxSvr\machine_malware;windows_pingback_reverse_tcp.exe;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:25 PM;\\VBoxSvr\machine_malware\windows_pingback_reverse_tcp.exe;Copia de seguridad creada;Se ha creado una copia de seguridad del objeto;HEUR:Trojan.Win32.Generic;;Archivo;\\VBoxSvr\machine_malware;windows_pingback_reverse_tcp.exe;Copia de seguridad creada;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:25 PM;\\VBoxSvr\machine_malware\windows_meterpreter_reverse_http.exe00000001petite;Detectados;Objeto malicioso detectado;VHO:Trojan-Downloader.Win32.Convagent.gen;Hash;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_reverse_http.exe00000001petite;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:25 PM;\\VBoxSvr\machine_malware\windows_pingback_reverse_tcp.exe;Eliminado;Objeto eliminado;HEUR:Trojan.Win32.Generic;;Archivo;\\VBoxSvr\machine_malware;windows_pingback_reverse_tcp.exe;Eliminado;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:25 PM;\\VBoxSvr\machine_malware\windows_meterpreter_reverse_http.exe00000001petite;Eliminado;Objeto eliminado;VHO:Trojan-Downloader.Win32.Convagent.gen;;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_reverse_http.exe00000001petite;Eliminado;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:25 PM;\\VBoxSvr\machine_malware\windows_meterpreter_reverse_http.exe00000001petite;Copia de seguridad creada;Se ha creado una copia de seguridad del objeto;VHO:Trojan-Downloader.Win32.Convagent.gen;;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_reverse_http.exe00000001petite;Copia de seguridad creada;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:27 PM;\\VBoxSvr\machine_malware\windows_meterpreter_bind_tcp.exepetite;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Hash;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_bind_tcp.exepetite;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:28 PM;\\VBoxSvr\machine_malware\windows_meterpreter_reverse_tcp.exe00000001petite;Detectados;Objeto malicioso detectado;VHO:Trojan-Downloader.Win32.Convagent.gen;Hash;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_reverse_tcp.exe00000001petite;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:27 PM;\\VBoxSvr\machine_malware\windows_meterpreter_bind_tcp.exepetite;Eliminado;Objeto eliminado;HEUR:Trojan.Win32.Generic;;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_bind_tcp.exepetite;Eliminado;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:28 PM;\\VBoxSvr\machine_malware\windows_meterpreter_reverse_tcp.exe00000001petite;Eliminado;Objeto eliminado;VHO:Trojan-Downloader.Win32.Convagent.gen;;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_reverse_tcp.exe00000001petite;Eliminado;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:27 PM;\\VBoxSvr\machine_malware\windows_meterpreter_bind_tcp.exepetite;Copia de seguridad creada;Se ha creado una copia de seguridad del objeto;HEUR:Trojan.Win32.Generic;;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_bind_tcp.exepetite;Copia de seguridad creada;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:28 PM;\\VBoxSvr\machine_malware\windows_meterpreter_reverse_tcp.exe00000001petite;Copia de seguridad creada;Se ha creado una copia de seguridad del objeto;VHO:Trojan-Downloader.Win32.Convagent.gen;;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_reverse_tcp.exe00000001petite;Copia de seguridad creada;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
